	state_client_id	block_1
1673568	WI_778	207
1673573	WI_779	
1673574	WI_780	18
1673585	WI_781	
1673587	WI_782	
1673593	WI_783	
1673594	WI_784	
1673595	WI_785	
1673600	WI_786	
1673601	WI_787	
1673603	WI_788	
1673605	WI_789	
1673606	WI_790	219
1673608	WI_791	
1673611	WI_792	
1673616	WI_793	
1673617	WI_794	
1673619	WI_795	
1673620	WI_796	
1673624	WI_797	
1673627	WI_798	18
1673628	WI_799	
1673630	WI_800	
1673634	WI_801	194
1673635	WI_802	
1673640	WI_803	230
1673641	WI_804	
1673651	WI_805	
1673652	WI_806	
1673655	WI_807	190
1673656	WI_808	
1673660	WI_809	
1673663	WI_810	230
1673673	WI_811	
1673674	WI_812	
1673676	WI_813	
1673677	WI_814	189
1673678	WI_815	
1673680	WI_816	
1673682	WI_817	
1673684	WI_818	
1673686	WI_819	
1673688	WI_820	
1673754	WI_821	
1675479	WI_822	50
1681483	WI_823	
1681736	WI_824	236
1682237	WI_825	219
1682787	WI_826	57
1682909	WI_827	
1683385	WI_828	
1683387	WI_829	
1683480	WI_830	
1683669	WI_831	
1683824	WI_832	
1683921	WI_833	131
1684009	WI_834	
1684035	WI_835	
1684048	WI_836	50
1684052	WI_837	
1684054	WI_838	
1684066	WI_839	
1684219	WI_840	181
1684450	WI_841	
1684459	WI_842	
1684494	WI_843	
1684497	WI_844	
1684499	WI_845	
1684512	WI_846	114
1684547	WI_847	
1684594	WI_848	
1684597	WI_849	
1684600	WI_850	
1684609	WI_851	
1684617	WI_852	
1684619	WI_853	181
1684638	WI_854	
1684639	WI_855	119
1684651	WI_856	91
1684688	WI_857	240
1684692	WI_858	
1684701	WI_859	
1684703	WI_860	108
1684715	WI_861	131
1684727	WI_862	
1684731	WI_863	219
1684739	WI_864	131
1684766	WI_865	
1684769	WI_866	88
1684776	WI_867	230
1684810	WI_868	
1684811	WI_869	
1684822	WI_870	91
1684827	WI_871	
1684830	WI_872	
1684845	WI_873	219
1684846	WI_874	202
1684847	WI_875	
1684854	WI_876	
1684856	WI_877	
1684858	WI_878	
1684861	WI_879	
1684862	WI_880	
1684866	WI_881	
1684869	WI_882	
1684871	WI_883	
1684874	WI_884	
1684879	WI_885	
1684884	WI_886	
1684893	WI_887	88
1684896	WI_888	176
1684905	WI_889	
1684906	WI_890	
1684907	WI_891	
1684908	WI_892	
1684909	WI_893	
1684914	WI_894	
1684916	WI_895	
1684918	WI_896	
1684919	WI_897	
1684922	WI_898	
1684925	WI_899	
1684928	WI_900	
1684933	WI_901	
1684934	WI_902	91
1684940	WI_903	194
1684971	WI_904	
1684975	WI_905	
1684977	WI_906	
1684978	WI_907	
1684979	WI_908	
1684981	WI_909	176
1684996	WI_910	
1684999	WI_911	
1685001	WI_912	
1685002	WI_913	
1685009	WI_914	
1685010	WI_915	65
1685018	WI_916	
1685019	WI_917	
1685022	WI_918	
1685024	WI_919	26
1685025	WI_920	
1685026	WI_921	
1685027	WI_922	
1685031	WI_923	
1685032	WI_924	
1685034	WI_925	
1685037	WI_926	
1685041	WI_927	108
1685043	WI_928	
1685044	WI_929	219
1685045	WI_930	
1685046	WI_931	
1685047	WI_932	131
1685068	WI_933	
1685070	WI_934	155
1685072	WI_935	
1685074	WI_936	
1685075	WI_937	
1685079	WI_938	
1685080	WI_939	
1685081	WI_940	
1685082	WI_941	201
1685084	WI_942	
1685086	WI_943	
1685088	WI_944	
1685089	WI_945	
1685094	WI_946	
1685095	WI_947	
1685096	WI_948	91
1685098	WI_949	
1685100	WI_950	
1685101	WI_951	
1685102	WI_952	
1685105	WI_953	
1685118	WI_954	50
1685201	WI_955	42
1685679	WI_956	
1686498	WI_957	176
1687042	WI_958	202
1687085	WI_959	90
1687264	WI_960	189
1687368	WI_961	18
1687423	WI_962	155
1687471	WI_963	230
1687720	WI_964	
1688045	WI_965	114
1688223	WI_966	189
1688241	WI_967	114
1688851	WI_968	
1688958	WI_969	18
1689254	WI_970	194
1689289	WI_971	219
1689820	WI_972	230
1689979	WI_973	
1690002	WI_974	189
1690117	WI_975	41
1690292	WI_976	155
1690344	WI_977	88
1690505	WI_978	
1690553	WI_979	
1690555	WI_980	119
1690593	WI_981	176
1690726	WI_982	50
1691246	WI_983	
1691302	WI_984	
1691314	WI_985	57
1691371	WI_986	155
1691396	WI_987	
1691535	WI_988	
1691654	WI_989	131
1691655	WI_990	219
1691742	WI_991	236
1691846	WI_992	
1691902	WI_993	91
1691903	WI_994	190
1691920	WI_995	108
1691934	WI_996	
1691973	WI_997	42
1692048	WI_998	181
1692119	WI_999	
1692147	WI_1000	207
1692163	WI_1001	
1692213	WI_1002	
1692217	WI_1003	
1692218	WI_1004	88
1692266	WI_1005	119
1692333	WI_1006	
1692370	WI_1007	26
1692403	WI_1008	
1692542	WI_1009	26
1692726	WI_1010	219
1692764	WI_1011	
1692767	WI_1012	
1692787	WI_1013	
1692823	WI_1014	
1692860	WI_1015	119
1692912	WI_1016	
1693015	WI_1017	
1693022	WI_1018	
1693049	WI_1019	189
1693183	WI_1020	
1693204	WI_1021	
1693294	WI_1022	
1693348	WI_1023	
1693386	WI_1024	119
1693404	WI_1025	119
1693407	WI_1026	88
1693450	WI_1027	
1693454	WI_1028	
1693465	WI_1029	189
1693501	WI_1030	189
1693518	WI_1031	26
1693519	WI_1032	
1693549	WI_1033	
1693552	WI_1034	
1693555	WI_1035	77
1693571	WI_1036	
1693572	WI_1037	190
1693583	WI_1038	190
1693600	WI_1039	
1693602	WI_1040	189
1693604	WI_1041	
1693606	WI_1042	
1693608	WI_1043	
1693611	WI_1044	
1693613	WI_1045	
1693626	WI_1046	26
1693637	WI_1047	
1693646	WI_1048	108
1693661	WI_1049	
1693662	WI_1050	
1693665	WI_1051	
1693669	WI_1052	91
1693674	WI_1053	
1693677	WI_1054	
1693679	WI_1055	
1693683	WI_1056	219
1693684	WI_1057	119
1693685	WI_1058	65
1693686	WI_1059	
1693689	WI_1060	
1693690	WI_1061	
1693756	WI_1062	
1693757	WI_1063	
1693759	WI_1064	
1693761	WI_1065	
1693766	WI_1066	
1693767	WI_1067	
1693772	WI_1068	91
1693779	WI_1069	
1693781	WI_1070	
1693782	WI_1071	
1693784	WI_1072	
1693786	WI_1073	
1693787	WI_1074	
1693789	WI_1075	
1693792	WI_1076	
1693795	WI_1077	
1693796	WI_1078	
1693797	WI_1079	
1693801	WI_1080	194
1693810	WI_1081	
1693812	WI_1082	190
1693813	WI_1083	181
1693815	WI_1084	
1693817	WI_1085	
1693818	WI_1086	119
1693826	WI_1087	
1693830	WI_1088	119
1693834	WI_1089	
1693835	WI_1090	
1693837	WI_1091	
1693840	WI_1092	119
1693848	WI_1093	
1693857	WI_1094	
1693858	WI_1095	18
1693862	WI_1096	
1693875	WI_1097	
1693879	WI_1098	119
1693884	WI_1099	
1693888	WI_1100	
1693892	WI_1101	
1693893	WI_1102	
1693903	WI_1103	57
1694783	WI_1104	207
1695003	WI_1105	
1695405	WI_1106	
1696036	WI_1107	176
1696109	WI_1108	236
1696152	WI_1109	219
1696218	WI_1110	181
1696300	WI_1111	
1696366	WI_1112	
1696381	WI_1113	
1696644	WI_1114	91
1696800	WI_1115	
1697069	WI_1116	18
1697981	WI_1117	181
1698325	WI_1118	14
1698508	WI_1119	50
1698632	WI_1120	155
1698891	WI_1121	
1699033	WI_1122	
1699147	WI_1123	131
1699198	WI_1124	
1699340	WI_1125	131
1699610	WI_1126	181
1699887	WI_1127	
1699897	WI_1128	
1699935	WI_1129	236
1699968	WI_1130	
1700017	WI_1131	189
1700050	WI_1132	
1700229	WI_1133	
1700321	WI_1134	
1700322	WI_1135	189
1700421	WI_1136	
1700777	WI_1137	
1700826	WI_1138	230
1700839	WI_1139	18
1700991	WI_1140	190
1701157	WI_1141	26
1701167	WI_1142	181
1701211	WI_1143	
1701212	WI_1144	
1701219	WI_1145	26
1701226	WI_1146	
1701227	WI_1147	
1701229	WI_1148	
1701230	WI_1149	
1701231	WI_1150	
1701232	WI_1151	
1701233	WI_1152	
1701236	WI_1153	
1701306	WI_1154	
1701322	WI_1155	57
1701327	WI_1156	
1701331	WI_1157	
1701364	WI_1158	88
1701369	WI_1159	41
1701402	WI_1160	41
1701415	WI_1161	
1701420	WI_1162	236
1701424	WI_1163	155
1701439	WI_1164	
1701443	WI_1165	
1701450	WI_1166	92
1701465	WI_1167	
1701466	WI_1168	
1701484	WI_1169	
1701486	WI_1170	
1701489	WI_1171	
1701490	WI_1172	131
1701498	WI_1173	26
1701499	WI_1174	
1701515	WI_1175	202
1701536	WI_1176	
1701541	WI_1177	
1701545	WI_1178	90
1701552	WI_1179	
1701553	WI_1180	
1701554	WI_1181	
1701555	WI_1182	
1701558	WI_1183	
1701563	WI_1184	
1701579	WI_1185	108
1701591	WI_1186	
1701593	WI_1187	236
1701613	WI_1188	
1701614	WI_1189	
1701618	WI_1190	
1701623	WI_1191	
1701626	WI_1192	219
1701628	WI_1193	219
1701631	WI_1194	
1701632	WI_1195	176
1701634	WI_1196	31
1701640	WI_1197	
1701643	WI_1198	
1701644	WI_1199	
1701646	WI_1200	
1701647	WI_1201	
1701648	WI_1202	
1701649	WI_1203	41
1701651	WI_1204	
1701652	WI_1205	
1701655	WI_1206	
1701657	WI_1207	
1701658	WI_1208	
1701659	WI_1209	
1701660	WI_1210	
1702230	WI_1211	
1702495	WI_1212	201
1703232	WI_1213	
1703917	WI_1214	
1704371	WI_1215	119
1704392	WI_1216	131
1704393	WI_1217	
1704537	WI_1218	
1704605	WI_1219	
1704794	WI_1220	88
1705630	WI_1221	219
1705800	WI_1222	131
1705829	WI_1223	
1706378	WI_1224	
1706974	WI_1225	
1707183	WI_1226	
1707232	WI_1227	
1707517	WI_1228	
1707586	WI_1229	
1707912	WI_1230	
1708187	WI_1231	202
1708230	WI_1232	
1708540	WI_1233	
1708541	WI_1234	88
1708551	WI_1235	
1708553	WI_1236	
1708601	WI_1237	219
1708613	WI_1238	18
1708869	WI_1239	
1708928	WI_1240	108
1709054	WI_1241	
1709092	WI_1242	
1709163	WI_1243	219
1709249	WI_1244	88
1709271	WI_1245	
1709311	WI_1246	
1709313	WI_1247	
1709319	WI_1248	
1709325	WI_1249	
1709371	WI_1250	236
1709394	WI_1251	
1709412	WI_1252	
1709437	WI_1253	230
1709479	WI_1254	14
1709484	WI_1255	
1709486	WI_1256	91
1709531	WI_1257	
1709533	WI_1258	
1709572	WI_1259	
1709574	WI_1260	
1709575	WI_1261	
1709578	WI_1262	
1709594	WI_1263	
1709607	WI_1264	207
1709608	WI_1265	166
1709632	WI_1266	18
1709644	WI_1267	
1709651	WI_1268	207
1709654	WI_1269	
1709666	WI_1270	50
1709667	WI_1271	
1709678	WI_1272	
1709689	WI_1273	
1709691	WI_1274	
1709701	WI_1275	
1709702	WI_1276	91
1709703	WI_1277	91
1709705	WI_1278	
1709722	WI_1279	202
1709728	WI_1280	189
1709737	WI_1281	
1709738	WI_1282	
1709743	WI_1283	176
1709744	WI_1284	219
1709745	WI_1285	
1709746	WI_1286	42
1709765	WI_1287	
1709783	WI_1288	194
1709791	WI_1289	189
1709794	WI_1290	181
1709801	WI_1291	
1709805	WI_1292	14
1709806	WI_1293	
1709807	WI_1294	
1709808	WI_1295	
1709809	WI_1296	
1709822	WI_1297	
1709824	WI_1298	
1709826	WI_1299	
1709832	WI_1300	26
1709903	WI_1301	41
1709905	WI_1302	
1709907	WI_1303	
1709908	WI_1304	
1709911	WI_1305	
1709912	WI_1306	
1709916	WI_1307	
1709920	WI_1308	219
1709921	WI_1309	
1709937	WI_1310	207
1709945	WI_1311	
1709946	WI_1312	
1709950	WI_1313	
1709952	WI_1314	189
1709961	WI_1315	219
1709962	WI_1316	
1709964	WI_1317	
1709967	WI_1318	
1709968	WI_1319	
1709969	WI_1320	
1709973	WI_1321	
1709978	WI_1322	
1709980	WI_1323	
1709981	WI_1324	
1709986	WI_1325	
1710180	WI_1326	
1710238	WI_1327	88
1710403	WI_1328	18
1710865	WI_1329	219
1711464	WI_1330	201
1711528	WI_1331	
1711531	WI_1332	
1711695	WI_1333	155
1711803	WI_1334	181
1711828	WI_1335	
1712050	WI_1336	155
1712582	WI_1337	119
1712684	WI_1338	
1712718	WI_1339	181
1713046	WI_1340	219
1713463	WI_1341	88
1714030	WI_1342	
1714113	WI_1343	91
1714259	WI_1344	
1714467	WI_1345	
1714782	WI_1346	176
1715806	WI_1347	
1716214	WI_1348	108
1716232	WI_1349	119
1716484	WI_1350	
1716912	WI_1351	131
1716948	WI_1352	
1717604	WI_1353	119
1717650	WI_1354	18
1717656	WI_1355	119
1717811	WI_1356	
1718079	WI_1357	
1718148	WI_1358	189
1718202	WI_1359	
1718206	WI_1360	
1718207	WI_1361	
1718210	WI_1362	194
1718449	WI_1363	
1718450	WI_1364	
1718524	WI_1365	189
1718553	WI_1366	
1718637	WI_1367	
1718717	WI_1368	
1718786	WI_1369	26
1718812	WI_1370	
1718868	WI_1371	26
1718882	WI_1372	
1718955	WI_1373	88
1718956	WI_1374	
1719201	WI_1375	
1719203	WI_1376	
1719205	WI_1377	
1719529	WI_1378	
1719608	WI_1379	88
1719611	WI_1380	
1719764	WI_1381	
1719783	WI_1382	18
1719784	WI_1383	41
1719800	WI_1384	
1719896	WI_1385	
1719901	WI_1386	
1719903	WI_1387	
1719942	WI_1388	42
1719974	WI_1389	
1719994	WI_1390	42
1720006	WI_1391	
1720008	WI_1392	
1720037	WI_1393	
1720118	WI_1394	42
1720120	WI_1395	
1720121	WI_1396	
1720125	WI_1397	176
1720176	WI_1398	
1720275	WI_1399	
1720309	WI_1400	14
1720319	WI_1401	219
1720324	WI_1402	
1720340	WI_1403	26
1720352	WI_1404	
1720359	WI_1405	
1720392	WI_1406	
1720401	WI_1407	181
1720404	WI_1408	
1720405	WI_1409	
1720424	WI_1410	194
1720434	WI_1411	
1720437	WI_1412	
1720440	WI_1413	
1720466	WI_1414	42
1720468	WI_1415	
1720471	WI_1416	
1720493	WI_1417	40
1720547	WI_1418	
1720552	WI_1419	
1720553	WI_1420	
1720554	WI_1421	
1720557	WI_1422	
1720565	WI_1423	
1720568	WI_1424	201
1720570	WI_1425	219
1720593	WI_1426	189
1720611	WI_1427	175
1720619	WI_1428	
1720622	WI_1429	
1720626	WI_1430	
1720632	WI_1431	
1720639	WI_1432	88
1720666	WI_1433	
1720672	WI_1434	189
1720673	WI_1435	
1720674	WI_1436	
1720680	WI_1437	
1720686	WI_1438	
1720687	WI_1439	
1720688	WI_1440	
1720693	WI_1441	219
1720694	WI_1442	
1720697	WI_1443	
1720699	WI_1444	
1720703	WI_1445	
1720710	WI_1446	
1720713	WI_1447	
1720714	WI_1448	65
1720724	WI_1449	
1720725	WI_1450	
1720727	WI_1451	108
1720742	WI_1452	
1720746	WI_1453	
1720751	WI_1454	
1720752	WI_1455	
1720757	WI_1456	26
1720784	WI_1457	
1720786	WI_1458	
1720788	WI_1459	
1720793	WI_1460	
1720796	WI_1461	219
1720797	WI_1462	
1720798	WI_1463	
1720800	WI_1464	
1721104	WI_1465	
1721651	WI_1466	114
1723023	WI_1467	
1723788	WI_1468	
1724410	WI_1469	
1724587	WI_1470	219
1725146	WI_1471	
1725585	WI_1472	90
1726289	WI_1473	176
1726485	WI_1474	219
1726628	WI_1475	
1727086	WI_1476	
1727087	WI_1477	
1727334	WI_1478	
1727553	WI_1479	
1727662	WI_1480	
1727687	WI_1481	
1727689	WI_1482	
1727741	WI_1483	
1727753	WI_1484	
1727801	WI_1485	
1728062	WI_1486	18
1728449	WI_1487	
1728825	WI_1488	88
1728859	WI_1489	119
1728928	WI_1490	181
1729006	WI_1491	202
1729008	WI_1492	
1729060	WI_1493	
1729083	WI_1494	18
1729101	WI_1495	40
1729171	WI_1496	
1729248	WI_1497	
1729593	WI_1498	108
1729901	WI_1499	
1729949	WI_1500	
1730074	WI_1501	40
1730230	WI_1502	201
1730247	WI_1503	
1730280	WI_1504	
1730311	WI_1505	
1730325	WI_1506	
1730335	WI_1507	230
1730358	WI_1508	176
1730401	WI_1509	
1730405	WI_1510	
1730407	WI_1511	
1730409	WI_1512	
1730413	WI_1513	
1730414	WI_1514	
1730421	WI_1515	
1730425	WI_1516	194
1730443	WI_1517	194
1730445	WI_1518	
1730449	WI_1519	26
1730453	WI_1520	
1730454	WI_1521	
1730457	WI_1522	
1730463	WI_1523	131
1730466	WI_1524	
1730471	WI_1525	194
1730498	WI_1526	
1730502	WI_1527	
1730505	WI_1528	
1730509	WI_1529	
1730510	WI_1530	
1730532	WI_1531	176
1730533	WI_1532	194
1730534	WI_1533	
1730535	WI_1534	
1730541	WI_1535	
1730543	WI_1536	
1730544	WI_1537	
1730615	WI_1538	181
1730625	WI_1539	
1730626	WI_1540	
1730630	WI_1541	
1730632	WI_1542	219
1730651	WI_1543	
1730653	WI_1544	
1730655	WI_1545	18
1730657	WI_1546	
1730658	WI_1547	
1730678	WI_1548	190
1730694	WI_1549	190
1730696	WI_1550	
1730704	WI_1551	194
1730705	WI_1552	
1730712	WI_1553	
1730723	WI_1554	194
1730727	WI_1555	77
1730730	WI_1556	
1730731	WI_1557	
1730737	WI_1558	
1730742	WI_1559	
1730743	WI_1560	
1730745	WI_1561	
1730747	WI_1562	
1730750	WI_1563	
1730751	WI_1564	
1730753	WI_1565	
1730759	WI_1566	
1731777	WI_1567	
1731861	WI_1568	50
1732307	WI_1569	190
1732605	WI_1570	
1732606	WI_1571	
1733692	WI_1572	
1735645	WI_1573	181
1735681	WI_1574	
1735824	WI_1575	230
1736171	WI_1576	176
1736677	WI_1577	194
1736775	WI_1578	
1736816	WI_1579	
1737457	WI_1580	90
1737975	WI_1581	190
1737989	WI_1582	
1738386	WI_1583	
1738389	WI_1584	
1738391	WI_1585	
1738448	WI_1586	
1738474	WI_1587	
1738537	WI_1588	41
1738558	WI_1589	230
1738578	WI_1590	
1738626	WI_1591	236
1738681	WI_1592	
1738901	WI_1593	
1738906	WI_1594	
1738942	WI_1595	
1739131	WI_1596	
1739142	WI_1597	
1739157	WI_1598	190
1739161	WI_1599	
1739445	WI_1600	119
1739651	WI_1601	
1739912	WI_1602	40
1740326	WI_1603	
1740328	WI_1604	
1740371	WI_1605	
1740376	WI_1606	
1740594	WI_1607	
1740612	WI_1608	
1740614	WI_1609	
1740726	WI_1610	
1740730	WI_1611	
1740732	WI_1612	
1740815	WI_1613	
1740818	WI_1614	
1740828	WI_1615	
1740830	WI_1616	219
1740832	WI_1617	219
1740870	WI_1618	
1740872	WI_1619	
1741008	WI_1620	
1741352	WI_1621	
1741364	WI_1622	
1741365	WI_1623	155
1741498	WI_1624	
1741506	WI_1625	
1741542	WI_1626	219
1741582	WI_1627	190
1741627	WI_1628	155
1741642	WI_1629	
1741643	WI_1630	202
1741685	WI_1631	
1741688	WI_1632	
1741693	WI_1633	
1741746	WI_1634	
1741748	WI_1635	
1741753	WI_1636	
1741756	WI_1637	
1741758	WI_1638	
1741760	WI_1639	
1741765	WI_1640	
1741772	WI_1641	119
1741800	WI_1642	
1741803	WI_1643	194
1741808	WI_1644	
1741812	WI_1645	
1741888	WI_1646	194
1741903	WI_1647	77
1741907	WI_1648	202
1741914	WI_1649	
1741915	WI_1650	
1741937	WI_1651	
1741967	WI_1652	194
1741972	WI_1653	194
1741973	WI_1654	
1741979	WI_1655	
1741982	WI_1656	
1741989	WI_1657	
1741993	WI_1658	
1742004	WI_1659	
1742019	WI_1660	
1742020	WI_1661	
1742025	WI_1662	
1742026	WI_1663	
1742029	WI_1664	
1742031	WI_1665	
1742033	WI_1666	
1742036	WI_1667	
1742037	WI_1668	
1742040	WI_1669	
1742069	WI_1670	
1742075	WI_1671	
1742079	WI_1672	
1742080	WI_1673	
1742083	WI_1674	
1742084	WI_1675	
1742085	WI_1676	
1742088	WI_1677	
1742089	WI_1678	
1742096	WI_1679	
1742097	WI_1680	
1742126	WI_1681	
1742128	WI_1682	40
1742142	WI_1683	
1742143	WI_1684	181
1742145	WI_1685	
1742155	WI_1686	
1742158	RI_0	9
1742161	RI_1	
1742162	RI_2	
1742164	RI_3	
1742166	RI_4	
1742174	RI_5	9
1742175	RI_6	9
1742178	RI_7	
1742186	RI_8	
1742187	RI_9	
1742190	RI_10	
1742196	RI_11	
1742197	RI_12	
1742199	RI_13	
1742201	RI_14	
1742233	RI_15	8
1742237	RI_16	
1742241	RI_17	
1742242	RI_18	9
1742245	RI_19	
1742247	RI_20	8
1742250	RI_21	9
1742277	RI_22	
1742279	RI_23	8
1742295	RI_24	
1742296	RI_25	
1742297	RI_26	9
1742298	RI_27	
1742301	RI_28	
1742302	RI_29	8
1742304	RI_30	
1742305	RI_31	
1742307	RI_32	
1742308	RI_33	12
1742311	RI_34	
1742312	RI_35	
1742318	RI_36	9
1742324	RI_37	
1742325	RI_38	
1742329	RI_39	
1742333	RI_40	
1742348	RI_41	8
1742351	RI_42	9
1742357	RI_43	9
1742360	RI_44	12
1742362	RI_45	9
1742364	RI_46	8
1742385	RI_47	9
1742403	RI_48	
1742412	RI_49	
1742417	RI_50	
1742423	RI_51	8
1742428	RI_52	8
1742430	RI_53	9
1742441	RI_54	9
1742457	RI_55	9
1742507	RI_56	8
1742523	RI_57	
1742527	RI_58	9
1742529	RI_59	
1742535	RI_60	12
1742539	RI_61	
1742549	RI_62	9
1742555	RI_63	
1742579	RI_64	8
1742588	RI_65	9
1742590	RI_66	
1742593	RI_67	9
1742615	RI_68	
1742616	RI_69	
1742617	RI_70	9
1742623	RI_71	
1742629	RI_72	
1742656	RI_73	9
1742657	RI_74	8
1742665	RI_75	
1742672	RI_76	
1742675	RI_77	
1742680	RI_78	
1742681	RI_79	
1742682	RI_80	
1742697	RI_81	9
1742701	RI_82	9
1742721	RI_83	
1742723	RI_84	9
1742754	RI_85	
1742768	RI_86	9
1742799	RI_87	
1742801	RI_88	
1742804	RI_89	
1742817	RI_90	
1742818	RI_91	8
1742826	RI_92	8
1742834	RI_93	
1742840	RI_94	
1742848	RI_95	
1742855	RI_96	
1742856	RI_97	8
1742863	RI_98	9
1742872	RI_99	
1742881	RI_100	
1742907	RI_101	
1742917	RI_102	9
1742918	RI_103	9
1742987	RI_104	
1742988	RI_105	
1742990	RI_106	
1742992	RI_107	
1743044	RI_108	
1743071	RI_109	
1743074	RI_110	
1743075	RI_111	
1743088	RI_112	
1743089	RI_113	
1743121	RI_114	
1743123	RI_115	
1743125	RI_116	
1743126	RI_117	
1743127	RI_118	
1743132	RI_119	
1743133	RI_120	
1743134	RI_121	
1743135	RI_122	
1743143	RI_123	
1743191	RI_124	
1743245	RI_125	9
1743332	RI_126	
1743348	RI_127	
1743458	RI_128	
1743522	RI_129	
1743541	RI_130	
1743578	RI_131	
1743584	RI_132	
1743691	RI_133	12
1743773	RI_134	
1743813	RI_135	
1743874	RI_136	
1743892	RI_137	
1743894	RI_138	12
1743958	RI_139	
1743997	RI_140	8
1744062	RI_141	
1744113	RI_142	
1744191	RI_143	12
1744210	RI_144	
1744257	RI_145	
1744309	RI_146	
1744316	RI_147	
1744323	RI_148	9
1744324	RI_149	
1744325	RI_150	
1744327	RI_151	
1744329	RI_152	
1744338	RI_153	
1744436	RI_154	
1744439	RI_155	
1744910	RI_156	
1744981	RI_157	
1744989	RI_158	
1745061	RI_159	8
1745107	RI_160	
1745210	RI_161	
1745214	RI_162	9
1745342	RI_163	
1745404	RI_164	
1745405	RI_165	
1745449	RI_166	
1745473	RI_167	
1745541	RI_168	
1745622	RI_169	
1745789	RI_170	
1745805	RI_171	
1745807	RI_172	
1745809	RI_173	
1745810	RI_174	
1745812	RI_175	
1746275	RI_176	
1746356	RI_177	
1746924	RI_178	
1747087	RI_179	
1747255	RI_180	
1747259	RI_181	
1747283	RI_182	
1747413	RI_183	
1748526	RI_184	
1748612	RI_185	
1748614	RI_186	
1748928	RI_187	
1751017	RI_188	
1751562	RI_189	
1751602	RI_190	
1751611	RI_191	
1751631	RI_192	
1751634	RI_193	
1751647	RI_194	
1751649	RI_195	
1751654	RI_196	
1751655	RI_197	
1751658	RI_198	
1751661	RI_199	
1751662	RI_200	
1751664	RI_201	
1751698	RI_202	9
1751842	RI_203	
1752063	RI_204	9
1752078	RI_205	9
1752224	RI_206	9
1752433	RI_207	8
1752482	RI_208	
1752483	RI_209	
1752488	RI_210	
1752490	RI_211	
1752493	RI_212	
1752505	RI_213	
1752579	RI_214	9
1752744	RI_215	
1752841	RI_216	9
1753042	RI_217	9
1753277	RI_218	
1753363	RI_219	
1753574	RI_220	
1753578	RI_221	
1753604	RI_222	
1753709	RI_223	9
1753714	RI_224	
1753715	RI_225	9
1753719	RI_226	
1753720	RI_227	12
1753743	RI_228	
1753754	RI_229	
1753755	RI_230	12
1753766	RI_231	
1753767	RI_232	
1753768	RI_233	
1753783	RI_234	
1753932	RI_235	
1754229	RI_236	
1754295	RI_237	
1754621	RI_238	12
1755224	RI_239	
1755281	RI_240	9
1755340	RI_241	
1755374	RI_242	
1755526	RI_243	
1755532	RI_244	
1755536	RI_245	
1755537	RI_246	
1755538	RI_247	
1755540	RI_248	
1755541	RI_249	
1755543	RI_250	
1756748	RI_251	
1756904	RI_252	9
1757326	RI_253	
1757519	RI_254	
1757523	RI_255	
1757524	RI_256	
1757526	RI_257	
1757533	RI_258	
1758158	RI_259	
1758374	RI_260	
1759128	RI_261	
1759653	RI_262	
1759730	RI_263	
1759741	RI_264	
1759743	RI_265	
1759745	RI_266	
1759751	RI_267	
1759752	RI_268	9
1759756	RI_269	9
1761299	RI_270	
1761875	RI_271	
1761877	RI_272	
1761879	RI_273	
1761880	RI_274	
1762330	RI_275	
1765348	RI_276	
1765400	RI_277	
1765413	RI_278	
1765948	RI_279	
1765957	RI_280	
1765961	RI_281	
1765963	RI_282	
1765964	RI_283	
1765969	RI_284	12
1765975	RI_285	9
1766711	RI_286	
1766892	RI_287	
1766895	RI_288	
1766896	RI_289	
1766897	RI_290	
1767917	RI_291	
1767923	RI_292	12
1769028	RI_293	
1770264	RI_294	
1770279	RI_295	
1770280	RI_296	
1770281	RI_297	
1771276	RI_298	
1771437	RI_299	
1771443	RI_300	
1771801	RI_301	
1772572	RI_302	9
1773368	RI_303	
1773385	RI_304	
1773386	RI_305	
1773415	RI_306	
1773429	RI_307	
1773545	RI_308	
1773654	RI_309	
1773922	RI_310	
1773930	RI_311	9
1773946	RI_312	
1773948	RI_313	
1773961	RI_314	
1773962	RI_315	
1773963	RI_316	
1773964	RI_317	
1773965	RI_318	
1773969	RI_319	
1773971	RI_320	
1773973	RI_321	
1773990	RI_322	
1774060	RI_323	
1774252	RI_324	
1774656	RI_325	
1774692	RI_326	
1774759	RI_327	
1774854	RI_328	
1774994	RI_329	
1775127	RI_330	
1775131	RI_331	
1775325	RI_332	
1775352	RI_333	9
1775380	RI_334	
1775416	RI_335	
1775420	RI_336	
1775424	RI_337	
1775432	RI_338	
1775444	RI_339	
1775447	RI_340	
1775450	RI_341	
1775476	RI_342	
1776323	RI_343	
1776405	RI_344	
1776800	RI_345	
1776999	RI_346	
1777194	RI_347	
1777204	RI_348	
1777536	RI_349	
1777570	RI_350	
1777683	RI_351	
1777689	RI_352	
1777690	RI_353	9
1777693	RI_354	
1777706	RI_355	
1777708	RI_356	
1777710	RI_357	
1777711	RI_358	
1777713	RI_359	
1778763	RI_360	
1779731	RI_361	
1780138	RI_362	
1780198	RI_363	
1780234	RI_364	
1780248	RI_365	
1780271	RI_366	
1780283	RI_367	
1780285	RI_368	9
1780538	RI_369	
1782797	RI_370	
1782919	RI_371	8
1783101	RI_372	
1787807	RI_373	
1788188	RI_374	9
1789624	RI_375	
1789626	RI_376	
1789628	RI_377	
1789630	RI_378	
1789633	RI_379	
1789702	RI_380	
1790159	RI_381	
1790744	RI_382	
